https://dcat-br.github.io/vcr-br/VCR-CE/brasil,Brasil
https://dcat-br.github.io/vcr-br/VCR-CE/estado_distrito_federal,Estado/Distrito Federal
https://dcat-br.github.io/vcr-br/VCR-CE/municipio,Município
https://dcat-br.github.io/vcr-br/VCR-CE/regiao_norte,Região Norte
https://dcat-br.github.io/vcr-br/VCR-CE/regiao_nordeste,Região Nordeste
https://dcat-br.github.io/vcr-br/VCR-CE/regiao_centro_oeste,Região Centro-Oeste
https://dcat-br.github.io/vcr-br/VCR-CE/regiao_sudeste,Região Sudeste
https://dcat-br.github.io/vcr-br/VCR-CE/regiao_sul,Região Sul
https://dcat-br.github.io/vcr-br/VCR-CE/internacional,Internacional
